subj_id,round_index,block,block_order,select_robot,human_speed_ms,robot_speed_ms,robot_errors_setting,steps_to_complete,round_total_time_ms,round_total_effort,round_total_errors,n_pushes,n_corrections,correction_time_ms,trial,prev_choice_robot,trial_in_block,post_switch,block_switch
17,3,2,"[2, 1]",0,2000,2000,2,12,33749,12,0,12,0,,3,0.0,3,0,0
17,4,2,"[2, 1]",0,2000,2000,2,12,32904,12,0,12,0,,4,0.0,4,0,0
17,5,2,"[2, 1]",0,2000,2000,2,12,32409,12,0,12,0,,5,0.0,5,0,0
17,6,2,"[2, 1]",0,2000,2000,2,12,34471,12,0,12,0,,6,0.0,6,0,0
17,7,2,"[2, 1]",0,2000,2000,2,12,37034,12,0,12,0,,7,0.0,7,0,0
17,8,2,"[2, 1]",0,2000,2000,2,12,33445,12,0,12,0,,8,0.0,8,0,1
17,9,1,"[2, 1]",0,8000,6000,6,4,36476,4,0,4,0,,9,0.0,1,1,0
17,10,1,"[2, 1]",0,8000,6000,6,4,35249,4,0,4,0,,10,0.0,2,0,0
17,11,1,"[2, 1]",0,8000,6000,6,4,36428,4,0,4,0,,11,0.0,3,0,0
17,12,1,"[2, 1]",0,8000,6000,6,4,35703,4,0,4,0,,12,0.0,4,0,0
17,13,1,"[2, 1]",0,8000,6000,6,4,35031,4,0,4,0,,13,0.0,5,0,0
17,14,1,"[2, 1]",0,8000,6000,6,4,34993,4,0,4,0,,14,0.0,6,0,0
17,15,1,"[2, 1]",0,8000,6000,6,4,35647,4,0,4,0,,15,0.0,7,0,0
17,16,1,"[2, 1]",0,8000,6000,6,4,35105,4,0,4,0,,16,0.0,8,0,1
18,1,1,"[1, 2]",1,8000,6000,6,4,38629,6,1,0,6,2111.0,1,,1,1,0
18,2,1,"[1, 2]",1,8000,6000,6,4,37158,6,1,0,6,1211.0,2,1.0,2,0,0
18,3,1,"[1, 2]",1,8000,6000,6,4,41181,6,1,0,6,2723.0,3,1.0,3,0,0
18,4,1,"[1, 2]",0,8000,6000,6,4,35765,4,0,4,0,,4,1.0,4,0,0
18,5,1,"[1, 2]",0,8000,6000,6,4,34925,4,0,4,0,,5,0.0,5,0,0
18,6,1,"[1, 2]",0,8000,6000,6,4,34997,4,0,4,0,,6,0.0,6,0,0
18,7,1,"[1, 2]",0,8000,6000,6,4,34418,4,0,4,0,,7,0.0,7,0,0
18,8,1,"[1, 2]",0,8000,6000,6,4,34977,4,0,4,0,,8,0.0,8,0,1
18,9,2,"[1, 2]",0,2000,2000,2,12,32175,12,0,12,0,,9,0.0,1,1,0
18,10,2,"[1, 2]",1,2000,2000,2,12,29533,2,1,0,2,1271.0,10,0.0,2,0,0
18,11,2,"[1, 2]",1,2000,2000,2,12,28573,2,1,0,2,1190.0,11,1.0,3,0,0
18,12,2,"[1, 2]",1,2000,2000,2,12,29097,2,1,0,2,1144.0,12,1.0,4,0,0
18,13,2,"[1, 2]",1,2000,2000,2,12,29400,2,1,0,2,1522.0,13,1.0,5,0,0
18,14,2,"[1, 2]",1,2000,2000,2,12,28443,2,1,0,2,1371.0,14,1.0,6,0,0
18,15,2,"[1, 2]",1,2000,2000,2,12,28967,2,1,0,2,1301.0,15,1.0,7,0,0
18,16,2,"[1, 2]",1,2000,2000,2,12,30220,2,1,0,2,2480.0,16,1.0,8,0,1
19,1,1,"[1, 2]",1,8000,6000,6,4,37051,6,1,0,6,843.0,1,,1,1,0
19,2,1,"[1, 2]",0,8000,6000,6,4,34313,4,0,4,0,,2,1.0,2,0,0
19,3,1,"[1, 2]",1,8000,6000,6,4,34029,6,1,0,6,888.0,3,0.0,3,0,0
19,4,1,"[1, 2]",0,8000,6000,6,4,39727,4,0,4,0,,4,1.0,4,0,0
19,5,1,"[1, 2]",0,8000,6000,6,4,36642,4,0,4,0,,5,0.0,5,0,0
19,6,1,"[1, 2]",0,8000,6000,6,4,39641,4,0,4,0,,6,0.0,6,0,0
19,7,1,"[1, 2]",0,8000,6000,6,4,35375,4,0,4,0,,7,0.0,7,0,0
19,8,1,"[1, 2]",1,8000,6000,6,4,32628,6,1,0,6,553.0,8,0.0,8,0,1
19,9,2,"[1, 2]",1,2000,2000,2,12,27282,2,1,0,2,891.0,9,1.0,1,1,0
19,10,2,"[1, 2]",0,2000,2000,2,12,39738,12,0,12,0,,10,1.0,2,0,0
19,11,2,"[1, 2]",0,2000,2000,2,12,36246,12,0,12,0,,11,0.0,3,0,0
19,12,2,"[1, 2]",1,2000,2000,2,12,27846,2,1,0,2,1404.0,12,0.0,4,0,0
19,13,2,"[1, 2]",1,2000,2000,2,12,27676,2,1,0,2,866.0,13,1.0,5,0,0
19,14,2,"[1, 2]",1,2000,2000,2,12,27634,2,1,0,2,1334.0,14,1.0,6,0,0
19,15,2,"[1, 2]",1,2000,2000,2,12,33764,2,1,0,2,5552.0,15,1.0,7,0,0
19,16,2,"[1, 2]",1,2000,2000,2,12,37978,2,1,0,2,10463.0,16,1.0,8,0,1
20,1,2,"[2, 1]",1,2000,2000,2,12,28669,2,1,0,2,1053.0,1,,1,1,0
20,2,2,"[2, 1]",1,2000,2000,2,12,30607,2,1,0,2,1737.0,2,1.0,2,0,0
20,3,2,"[2, 1]",1,2000,2000,2,12,28742,2,1,0,2,820.0,3,1.0,3,0,0
20,4,2,"[2, 1]",1,2000,2000,2,12,28703,2,1,0,2,1006.0,4,1.0,4,0,0
20,5,2,"[2, 1]",1,2000,2000,2,12,28550,2,1,0,2,926.0,5,1.0,5,0,0
20,6,2,"[2, 1]",1,2000,2000,2,12,29777,2,1,0,2,1854.0,6,1.0,6,0,0
20,7,2,"[2, 1]",1,2000,2000,2,12,28586,2,1,0,2,1246.0,7,1.0,7,0,0
20,8,2,"[2, 1]",1,2000,2000,2,12,27789,2,1,0,2,796.0,8,1.0,8,0,1
20,9,1,"[2, 1]",1,8000,6000,6,4,38692,6,1,0,6,1321.0,9,1.0,1,1,0
20,10,1,"[2, 1]",1,8000,6000,6,4,39826,6,1,0,6,1547.0,10,1.0,2,0,0
20,11,1,"[2, 1]",1,8000,6000,6,4,37526,6,1,0,6,1191.0,11,1.0,3,0,0
20,12,1,"[2, 1]",1,8000,6000,6,4,38083,6,1,0,6,1524.0,12,1.0,4,0,0
20,13,1,"[2, 1]",1,8000,6000,6,4,37050,6,1,0,6,1272.0,13,1.0,5,0,0
20,14,1,"[2, 1]",1,8000,6000,6,4,36797,6,1,0,6,1134.0,14,1.0,6,0,0
20,15,1,"[2, 1]",1,8000,6000,6,4,38025,6,1,0,6,1328.0,15,1.0,7,0,0
20,16,1,"[2, 1]",1,8000,6000,6,4,37180,6,1,0,6,1290.0,16,1.0,8,0,1
21,1,1,"[1, 2]",0,8000,6000,6,4,35547,4,0,4,0,,1,,1,1,0
21,2,1,"[1, 2]",0,8000,6000,6,4,33147,4,0,4,0,,2,0.0,2,0,0
21,3,1,"[1, 2]",0,8000,6000,6,4,33263,4,0,4,0,,3,0.0,3,0,0
21,4,1,"[1, 2]",0,8000,6000,6,4,33070,4,0,4,0,,4,0.0,4,0,0
21,5,1,"[1, 2]",0,8000,6000,6,4,32984,4,0,4,0,,5,0.0,5,0,0
21,6,1,"[1, 2]",0,8000,6000,6,4,33236,4,0,4,0,,6,0.0,6,0,0
21,7,1,"[1, 2]",0,8000,6000,6,4,33148,4,0,4,0,,7,0.0,7,0,0
21,8,1,"[1, 2]",0,8000,6000,6,4,32980,4,0,4,0,,8,0.0,8,0,1
21,9,2,"[1, 2]",1,2000,2000,2,12,29255,2,1,0,2,1396.0,9,0.0,1,1,0
21,10,2,"[1, 2]",1,2000,2000,2,12,34839,2,1,0,2,6441.0,10,1.0,2,0,0
21,11,2,"[1, 2]",1,2000,2000,2,12,30516,2,1,0,2,1977.0,11,1.0,3,0,0
21,12,2,"[1, 2]",1,2000,2000,2,12,28565,2,1,0,2,1360.0,12,1.0,4,0,0
21,13,2,"[1, 2]",1,2000,2000,2,12,29614,2,1,0,2,1482.0,13,1.0,5,0,0
21,14,2,"[1, 2]",1,2000,2000,2,12,29095,2,1,0,2,1503.0,14,1.0,6,0,0
21,15,2,"[1, 2]",1,2000,2000,2,12,29239,2,1,0,2,1343.0,15,1.0,7,0,0
21,16,2,"[1, 2]",1,2000,2000,2,12,39089,2,1,0,2,1547.0,16,1.0,8,0,1
22,1,1,"[1, 2]",0,8000,6000,6,4,34460,4,0,4,0,,1,,1,1,0
22,2,1,"[1, 2]",1,8000,6000,6,4,37996,6,1,0,6,1412.0,2,0.0,2,0,0
22,3,1,"[1, 2]",0,8000,6000,6,4,34067,4,0,4,0,,3,1.0,3,0,0
22,4,1,"[1, 2]",0,8000,6000,6,4,34689,4,0,4,0,,4,0.0,4,0,0
22,5,1,"[1, 2]",0,8000,6000,6,4,34902,4,0,4,0,,5,0.0,5,0,0
22,6,1,"[1, 2]",1,8000,6000,6,4,44334,6,1,0,6,789.0,6,0.0,6,0,0
22,7,1,"[1, 2]",0,8000,6000,6,4,35401,4,0,4,0,,7,1.0,7,0,0
22,8,1,"[1, 2]",0,8000,6000,6,4,49492,4,0,4,0,,8,0.0,8,0,1
22,9,2,"[1, 2]",0,2000,2000,2,12,30530,12,0,12,0,,9,0.0,1,1,0
22,10,2,"[1, 2]",1,2000,2000,2,12,28655,2,1,0,2,1054.0,10,0.0,2,0,0
22,11,2,"[1, 2]",0,2000,2000,2,12,30539,12,0,12,0,,11,1.0,3,0,0
22,12,2,"[1, 2]",1,2000,2000,2,12,29206,2,1,0,2,1485.0,12,0.0,4,0,0
22,13,2,"[1, 2]",1,2000,2000,2,12,35519,2,1,0,2,1575.0,13,1.0,5,0,0
22,14,2,"[1, 2]",1,2000,2000,2,12,82979,2,1,0,2,55210.0,14,1.0,6,0,0
22,15,2,"[1, 2]",1,2000,2000,2,12,78553,2,1,0,2,20649.0,15,1.0,7,0,0
22,16,2,"[1, 2]",1,2000,2000,2,12,29393,2,1,0,2,842.0,16,1.0,8,0,1
23,1,2,"[2, 1]",0,2000,2000,2,12,33310,12,0,12,0,,1,,1,1,0
23,2,2,"[2, 1]",1,2000,2000,2,12,32635,2,1,0,2,2715.0,2,0.0,2,0,0
23,3,2,"[2, 1]",1,2000,2000,2,12,29876,2,1,0,2,1306.0,3,1.0,3,0,0
23,4,2,"[2, 1]",1,2000,2000,2,12,28819,2,1,0,2,786.0,4,1.0,4,0,0
23,5,2,"[2, 1]",0,2000,2000,2,12,30790,12,0,12,0,,5,1.0,5,0,0
23,6,2,"[2, 1]",0,2000,2000,2,12,34268,12,0,12,0,,6,0.0,6,0,0
23,7,2,"[2, 1]",0,2000,2000,2,12,33285,12,0,12,0,,7,0.0,7,0,0
23,8,2,"[2, 1]",1,2000,2000,2,12,29528,2,1,0,2,1064.0,8,0.0,8,0,1
23,9,1,"[2, 1]",0,8000,6000,6,4,39028,4,0,4,0,,9,1.0,1,1,0
23,10,1,"[2, 1]",0,8000,6000,6,4,35095,4,0,4,0,,10,0.0,2,0,0
23,11,1,"[2, 1]",1,8000,6000,6,4,41970,6,1,0,6,1529.0,11,0.0,3,0,0
23,12,1,"[2, 1]",1,8000,6000,6,4,41966,6,1,0,6,1175.0,12,1.0,4,0,0
23,13,1,"[2, 1]",0,8000,6000,6,4,36551,4,0,4,0,,13,1.0,5,0,0
23,14,1,"[2, 1]",0,8000,6000,6,4,35403,4,0,4,0,,14,0.0,6,0,0
23,15,1,"[2, 1]",0,8000,6000,6,4,36972,4,0,4,0,,15,0.0,7,0,0
23,16,1,"[2, 1]",0,8000,6000,6,4,35089,4,0,4,0,,16,0.0,8,0,1
24,1,2,"[2, 1]",1,2000,2000,2,12,28266,2,1,0,2,1130.0,1,,1,1,0
24,2,2,"[2, 1]",0,2000,2000,2,12,28768,12,0,12,0,,2,1.0,2,0,0
24,3,2,"[2, 1]",1,2000,2000,2,12,27118,2,1,0,2,896.0,3,0.0,3,0,0
24,4,2,"[2, 1]",1,2000,2000,2,12,26950,2,1,0,2,781.0,4,1.0,4,0,0
24,5,2,"[2, 1]",1,2000,2000,2,12,27136,2,1,0,2,813.0,5,1.0,5,0,0
24,6,2,"[2, 1]",1,2000,2000,2,12,29568,2,1,0,2,1997.0,6,1.0,6,0,0
24,7,2,"[2, 1]",1,2000,2000,2,12,32100,2,1,0,2,1380.0,7,1.0,7,0,0
24,8,2,"[2, 1]",1,2000,2000,2,12,30085,2,1,0,2,979.0,8,1.0,8,0,1
24,9,1,"[2, 1]",0,8000,6000,6,4,34085,4,0,4,0,,9,1.0,1,1,0
24,10,1,"[2, 1]",1,8000,6000,6,4,32585,6,1,0,6,679.0,10,0.0,2,0,0
24,11,1,"[2, 1]",0,8000,6000,6,4,33667,4,0,4,0,,11,1.0,3,0,0
24,12,1,"[2, 1]",0,8000,6000,6,4,34785,4,0,4,0,,12,0.0,4,0,0
24,13,1,"[2, 1]",0,8000,6000,6,4,33768,4,0,4,0,,13,0.0,5,0,0
24,14,1,"[2, 1]",0,8000,6000,6,4,43401,4,0,4,0,,14,0.0,6,0,0
24,15,1,"[2, 1]",0,8000,6000,6,4,34934,4,0,4,0,,15,0.0,7,0,0
24,16,1,"[2, 1]",0,8000,6000,6,4,35600,4,0,4,0,,16,0.0,8,0,1
25,1,1,"[1, 2]",1,8000,6000,6,4,39940,6,1,0,6,2473.0,1,,1,1,0
25,2,1,"[1, 2]",0,8000,6000,6,4,34417,4,0,4,0,,2,1.0,2,0,0
25,3,1,"[1, 2]",0,8000,6000,6,4,34593,4,0,4,0,,3,0.0,3,0,0
25,4,1,"[1, 2]",0,8000,6000,6,4,34166,4,0,4,0,,4,0.0,4,0,0
25,5,1,"[1, 2]",1,8000,6000,6,4,34380,6,1,0,6,851.0,5,0.0,5,0,0
25,6,1,"[1, 2]",1,8000,6000,6,4,35187,6,1,0,6,827.0,6,1.0,6,0,0
25,7,1,"[1, 2]",0,8000,6000,6,4,34719,4,0,4,0,,7,1.0,7,0,0
25,8,1,"[1, 2]",0,8000,6000,6,4,34783,4,0,4,0,,8,0.0,8,0,1
25,9,2,"[1, 2]",0,2000,2000,2,12,32414,12,0,12,0,,9,0.0,1,1,0
25,10,2,"[1, 2]",1,2000,2000,2,12,28118,2,1,0,2,952.0,10,0.0,2,0,0
25,11,2,"[1, 2]",1,2000,2000,2,12,29311,2,1,0,2,1870.0,11,1.0,3,0,0
25,12,2,"[1, 2]",1,2000,2000,2,12,28592,2,1,0,2,1421.0,12,1.0,4,0,0
25,13,2,"[1, 2]",1,2000,2000,2,12,29373,2,1,0,2,2294.0,13,1.0,5,0,0
25,14,2,"[1, 2]",1,2000,2000,2,12,28136,2,1,0,2,1062.0,14,1.0,6,0,0
25,15,2,"[1, 2]",1,2000,2000,2,12,28020,2,1,0,2,1018.0,15,1.0,7,0,0
25,16,2,"[1, 2]",1,2000,2000,2,12,28192,2,1,0,2,1187.0,16,1.0,8,0,1
26,1,2,"[2, 1]",0,2000,2000,2,12,37050,12,0,12,0,,1,,1,1,0
26,2,2,"[2, 1]",1,2000,2000,2,12,33254,2,1,0,2,4312.0,2,0.0,2,0,0
26,3,2,"[2, 1]",0,2000,2000,2,12,27724,12,0,12,0,,3,1.0,3,0,0
26,4,2,"[2, 1]",0,2000,2000,2,12,32201,12,0,12,0,,4,0.0,4,0,0
26,5,2,"[2, 1]",0,2000,2000,2,12,28999,12,0,12,0,,5,0.0,5,0,0
26,6,2,"[2, 1]",0,2000,2000,2,12,30767,12,0,12,0,,6,0.0,6,0,0
26,7,2,"[2, 1]",0,2000,2000,2,12,29595,12,0,12,0,,7,0.0,7,0,0
26,8,2,"[2, 1]",0,2000,2000,2,12,29906,12,0,12,0,,8,0.0,8,0,1
26,9,1,"[2, 1]",1,8000,6000,6,4,43467,6,1,0,6,2107.0,9,0.0,1,1,0
26,10,1,"[2, 1]",1,8000,6000,6,4,41420,6,1,0,6,871.0,10,1.0,2,0,0
26,11,1,"[2, 1]",1,8000,6000,6,4,39655,6,1,0,6,1127.0,11,1.0,3,0,0
26,12,1,"[2, 1]",1,8000,6000,6,4,42189,6,1,0,6,599.0,12,1.0,4,0,0
26,13,1,"[2, 1]",1,8000,6000,6,4,43041,6,1,0,6,1405.0,13,1.0,5,0,0
26,14,1,"[2, 1]",1,8000,6000,6,4,40840,6,1,0,6,1252.0,14,1.0,6,0,0
26,15,1,"[2, 1]",1,8000,6000,6,4,39259,6,1,0,6,828.0,15,1.0,7,0,0
26,16,1,"[2, 1]",0,8000,6000,6,4,34716,4,0,4,0,,16,1.0,8,0,1
27,1,2,"[2, 1]",0,2000,2000,2,12,32814,12,0,12,0,,1,,1,1,0
27,2,2,"[2, 1]",1,2000,2000,2,12,36163,2,1,0,2,6554.0,2,0.0,2,0,0
27,3,2,"[2, 1]",0,2000,2000,2,12,35054,12,0,12,0,,3,1.0,3,0,0
27,4,2,"[2, 1]",0,2000,2000,2,12,61191,12,0,12,0,,4,0.0,4,0,0
27,5,2,"[2, 1]",0,2000,2000,2,12,34362,12,0,12,0,,5,0.0,5,0,0
27,6,2,"[2, 1]",0,2000,2000,2,12,33044,12,0,12,0,,6,0.0,6,0,0
27,7,2,"[2, 1]",0,2000,2000,2,12,32571,12,0,12,0,,7,0.0,7,0,0
27,8,2,"[2, 1]",0,2000,2000,2,12,32798,12,0,12,0,,8,0.0,8,0,1
27,9,1,"[2, 1]",1,8000,6000,6,4,37649,6,1,0,6,1542.0,9,0.0,1,1,0
27,10,1,"[2, 1]",0,8000,6000,6,4,36226,4,0,4,0,,10,1.0,2,0,0
27,11,1,"[2, 1]",0,8000,6000,6,4,34362,4,0,4,0,,11,0.0,3,0,0
27,12,1,"[2, 1]",0,8000,6000,6,4,35448,4,0,4,0,,12,0.0,4,0,0
27,13,1,"[2, 1]",0,8000,6000,6,4,33685,4,0,4,0,,13,0.0,5,0,0
27,14,1,"[2, 1]",0,8000,6000,6,4,35718,4,0,4,0,,14,0.0,6,0,0
27,15,1,"[2, 1]",0,8000,6000,6,4,43906,4,0,4,0,,15,0.0,7,0,0
27,16,1,"[2, 1]",0,8000,6000,6,4,43146,4,0,4,0,,16,0.0,8,0,1
28,1,1,"[1, 2]",1,8000,6000,6,4,58566,6,1,0,6,7174.0,1,,1,1,0
28,2,1,"[1, 2]",1,8000,6000,6,4,67643,6,1,0,6,11441.0,2,1.0,2,0,0
28,3,1,"[1, 2]",0,8000,6000,6,4,38620,4,0,4,0,,3,1.0,3,0,0
28,4,1,"[1, 2]",1,8000,6000,6,4,57634,6,1,0,6,1903.0,4,0.0,4,0,0
28,5,1,"[1, 2]",0,8000,6000,6,4,40229,4,0,4,0,,5,1.0,5,0,0
28,6,1,"[1, 2]",0,8000,6000,6,4,48375,4,0,4,0,,6,0.0,6,0,0
28,7,1,"[1, 2]",0,8000,6000,6,4,81800,4,0,4,0,,7,0.0,7,0,0
28,8,1,"[1, 2]",0,8000,6000,6,4,39686,4,0,4,0,,8,0.0,8,0,1
28,9,2,"[1, 2]",1,2000,2000,2,12,41312,2,1,0,2,2667.0,9,0.0,1,1,0
28,10,2,"[1, 2]",1,2000,2000,2,12,34695,2,1,0,2,3123.0,10,1.0,2,0,0
28,11,2,"[1, 2]",1,2000,2000,2,12,43724,2,1,0,2,15283.0,11,1.0,3,0,0
28,12,2,"[1, 2]",1,2000,2000,2,12,55989,2,1,0,2,13013.0,12,1.0,4,0,0
28,13,2,"[1, 2]",1,2000,2000,2,12,41573,2,1,0,2,10899.0,13,1.0,5,0,0
28,14,2,"[1, 2]",1,2000,2000,2,12,36058,2,1,0,2,1767.0,14,1.0,6,0,0
28,15,2,"[1, 2]",1,2000,2000,2,12,56713,2,1,0,2,24245.0,15,1.0,7,0,0
28,16,2,"[1, 2]",1,2000,2000,2,12,44125,2,1,0,2,16148.0,16,1.0,8,0,1
29,1,1,"[1, 2]",1,8000,6000,6,4,53274,6,1,0,6,1785.0,1,,1,1,0
29,2,1,"[1, 2]",0,8000,6000,6,4,35538,4,0,4,0,,2,1.0,2,0,0
29,3,1,"[1, 2]",1,8000,6000,6,4,41730,6,1,0,6,1224.0,3,0.0,3,0,0
29,4,1,"[1, 2]",0,8000,6000,6,4,133376,4,0,4,0,,4,1.0,4,0,0
29,5,1,"[1, 2]",0,8000,6000,6,4,36649,4,0,4,0,,5,0.0,5,0,0
29,6,1,"[1, 2]",1,8000,6000,6,4,49724,6,1,0,6,1490.0,6,0.0,6,0,0
29,7,1,"[1, 2]",0,8000,6000,6,4,36948,4,0,4,0,,7,1.0,7,0,0
29,8,1,"[1, 2]",0,8000,6000,6,4,38659,4,0,4,0,,8,0.0,8,0,1
29,9,2,"[1, 2]",1,2000,2000,2,12,33116,2,1,0,2,3182.0,9,0.0,1,1,0
29,10,2,"[1, 2]",1,2000,2000,2,12,30975,2,1,0,2,1914.0,10,1.0,2,0,0
29,11,2,"[1, 2]",0,2000,2000,2,12,34593,12,0,12,0,,11,1.0,3,0,0
29,12,2,"[1, 2]",1,2000,2000,2,12,38712,2,1,0,2,7123.0,12,0.0,4,0,0
29,13,2,"[1, 2]",1,2000,2000,2,12,32397,2,1,0,2,1379.0,13,1.0,5,0,0
29,14,2,"[1, 2]",1,2000,2000,2,12,34080,2,1,0,2,5345.0,14,1.0,6,0,0
29,15,2,"[1, 2]",1,2000,2000,2,12,31344,2,1,0,2,1322.0,15,1.0,7,0,0
29,16,2,"[1, 2]",1,2000,2000,2,12,29834,2,1,0,2,1751.0,16,1.0,8,0,1
30,1,2,"[2, 1]",1,2000,2000,2,12,29119,2,1,0,2,2564.0,1,,1,1,0
30,2,2,"[2, 1]",0,2000,2000,2,12,35237,12,0,12,0,,2,1.0,2,0,0
30,3,2,"[2, 1]",1,2000,2000,2,12,27984,2,1,0,2,1104.0,3,0.0,3,0,0
30,4,2,"[2, 1]",1,2000,2000,2,12,29440,2,1,0,2,2183.0,4,1.0,4,0,0
30,5,2,"[2, 1]",1,2000,2000,2,12,28464,2,1,0,2,1115.0,5,1.0,5,0,0
30,6,2,"[2, 1]",1,2000,2000,2,12,30000,2,1,0,2,2830.0,6,1.0,6,0,0
30,7,2,"[2, 1]",1,2000,2000,2,12,32230,2,1,0,2,2298.0,7,1.0,7,0,0
30,8,2,"[2, 1]",1,2000,2000,2,12,47751,2,1,0,2,4413.0,8,1.0,8,0,1
30,9,1,"[2, 1]",1,8000,6000,6,4,34900,6,1,0,6,915.0,9,1.0,1,1,0
30,10,1,"[2, 1]",0,8000,6000,6,4,34416,4,0,4,0,,10,1.0,2,0,0
30,11,1,"[2, 1]",1,8000,6000,6,4,38470,6,1,0,6,600.0,11,0.0,3,0,0
30,12,1,"[2, 1]",0,8000,6000,6,4,35283,4,0,4,0,,12,1.0,4,0,0
30,13,1,"[2, 1]",0,8000,6000,6,4,35284,4,0,4,0,,13,0.0,5,0,0
30,14,1,"[2, 1]",0,8000,6000,6,4,34298,4,0,4,0,,14,0.0,6,0,0
30,15,1,"[2, 1]",0,8000,6000,6,4,42667,4,0,4,0,,15,0.0,7,0,0
30,16,1,"[2, 1]",0,8000,6000,6,4,64134,4,0,4,0,,16,0.0,8,0,1
31,1,1,"[1, 2]",1,8000,6000,6,4,45896,6,1,0,6,2740.0,1,,1,1,0
31,2,1,"[1, 2]",0,8000,6000,6,4,45783,4,0,4,0,,2,1.0,2,0,0
31,3,1,"[1, 2]",0,8000,6000,6,4,45455,4,0,4,0,,3,0.0,3,0,0
31,4,1,"[1, 2]",0,8000,6000,6,4,35730,4,0,4,0,,4,0.0,4,0,0
31,5,1,"[1, 2]",0,8000,6000,6,4,34661,4,0,4,0,,5,0.0,5,0,0
31,6,1,"[1, 2]",0,8000,6000,6,4,40878,4,0,4,0,,6,0.0,6,0,0
31,7,1,"[1, 2]",0,8000,6000,6,4,34631,4,0,4,0,,7,0.0,7,0,0
31,8,1,"[1, 2]",0,8000,6000,6,4,35871,4,0,4,0,,8,0.0,8,0,1
31,9,2,"[1, 2]",0,2000,2000,2,12,30251,12,0,12,0,,9,0.0,1,1,0
31,10,2,"[1, 2]",0,2000,2000,2,12,31178,12,0,12,0,,10,0.0,2,0,0
31,11,2,"[1, 2]",0,2000,2000,2,12,31295,12,0,12,0,,11,0.0,3,0,0
31,12,2,"[1, 2]",0,2000,2000,2,12,33209,12,0,12,0,,12,0.0,4,0,0
31,13,2,"[1, 2]",0,2000,2000,2,12,31881,12,0,12,0,,13,0.0,5,0,0
31,14,2,"[1, 2]",0,2000,2000,2,12,33710,12,0,12,0,,14,0.0,6,0,0
31,15,2,"[1, 2]",0,2000,2000,2,12,29379,12,0,12,0,,15,0.0,7,0,0
31,16,2,"[1, 2]",1,2000,2000,2,12,29224,2,1,0,2,1423.0,16,0.0,8,0,1
32,1,2,"[2, 1]",1,2000,2000,2,12,29218,2,1,0,2,1493.0,1,,1,1,0
32,2,2,"[2, 1]",1,2000,2000,2,12,30854,2,1,0,2,1309.0,2,1.0,2,0,0
32,3,2,"[2, 1]",1,2000,2000,2,12,31854,2,1,0,2,4075.0,3,1.0,3,0,0
32,4,2,"[2, 1]",0,2000,2000,2,12,35353,12,0,12,0,,4,1.0,4,0,0
32,5,2,"[2, 1]",1,2000,2000,2,12,29571,2,1,0,2,1160.0,5,0.0,5,0,0
32,6,2,"[2, 1]",1,2000,2000,2,12,30454,2,1,0,2,1558.0,6,1.0,6,0,0
32,7,2,"[2, 1]",1,2000,2000,2,12,28754,2,1,0,2,1392.0,7,1.0,7,0,0
32,8,2,"[2, 1]",1,2000,2000,2,12,31652,2,1,0,2,892.0,8,1.0,8,0,1
32,9,1,"[2, 1]",1,8000,6000,6,4,36504,6,1,0,6,991.0,9,1.0,1,1,0
32,10,1,"[2, 1]",0,8000,6000,6,4,37287,4,0,4,0,,10,1.0,2,0,0
32,11,1,"[2, 1]",0,8000,6000,6,4,40336,4,0,4,0,,11,0.0,3,0,0
32,12,1,"[2, 1]",0,8000,6000,6,4,39586,4,0,4,0,,12,0.0,4,0,0
32,13,1,"[2, 1]",0,8000,6000,6,4,39304,4,0,4,0,,13,0.0,5,0,0
32,14,1,"[2, 1]",0,8000,6000,6,4,37520,4,0,4,0,,14,0.0,6,0,0
32,15,1,"[2, 1]",0,8000,6000,6,4,36285,4,0,4,0,,15,0.0,7,0,0
32,16,1,"[2, 1]",0,8000,6000,6,4,40087,4,0,4,0,,16,0.0,8,0,1
33,1,1,"[1, 2]",0,8000,6000,6,4,35323,4,0,4,0,,1,,1,1,0
33,2,1,"[1, 2]",1,8000,6000,6,4,42034,6,1,0,6,1569.0,2,0.0,2,0,0
33,3,1,"[1, 2]",1,8000,6000,6,4,39514,6,1,0,6,1819.0,3,1.0,3,0,0
33,4,1,"[1, 2]",0,8000,6000,6,4,34874,4,0,4,0,,4,1.0,4,0,0
33,5,1,"[1, 2]",0,8000,6000,6,4,35003,4,0,4,0,,5,0.0,5,0,0
33,6,1,"[1, 2]",1,8000,6000,6,4,39843,6,1,0,6,1573.0,6,0.0,6,0,0
33,7,1,"[1, 2]",0,8000,6000,6,4,35501,4,0,4,0,,7,1.0,7,0,0
33,8,1,"[1, 2]",0,8000,6000,6,4,34845,4,0,4,0,,8,0.0,8,0,1
33,9,2,"[1, 2]",0,2000,2000,2,12,29530,12,0,12,0,,9,0.0,1,1,0
33,10,2,"[1, 2]",1,2000,2000,2,12,30094,2,1,0,2,1902.0,10,0.0,2,0,0
33,11,2,"[1, 2]",1,2000,2000,2,12,29819,2,1,0,2,1461.0,11,1.0,3,0,0
33,12,2,"[1, 2]",0,2000,2000,2,12,30824,12,0,12,0,,12,1.0,4,0,0
33,13,2,"[1, 2]",1,2000,2000,2,12,31851,2,1,0,2,1933.0,13,0.0,5,0,0
33,14,2,"[1, 2]",1,2000,2000,2,12,29478,2,1,0,2,1271.0,14,1.0,6,0,0
