subj_id,round_index,block,block_order,select_robot,human_speed_ms,robot_speed_ms,robot_errors_setting,steps_to_complete,round_total_time_ms,round_total_effort,round_total_errors,n_pushes,n_corrections,correction_time_ms,trial,prev_choice_robot,trial_in_block,post_switch,block_switch
20,14,1,"[2, 1]",1,3000,1000,6,12,23220,6,1,0,6,971.0,14,1.0,6,0,0
20,15,1,"[2, 1]",1,3000,1000,6,12,23826,6,1,0,6,1034.0,15,1.0,7,0,0
20,16,1,"[2, 1]",1,3000,1000,6,12,24165,6,1,0,6,884.0,16,1.0,8,0,1
21,1,2,"[2, 1]",1,1000,3000,6,12,48407,6,1,0,6,1378.0,1,,1,1,0
21,2,2,"[2, 1]",0,1000,3000,6,12,15872,12,0,12,0,,2,1.0,2,0,0
21,3,2,"[2, 1]",0,1000,3000,6,12,15689,12,0,12,0,,3,0.0,3,0,0
21,4,2,"[2, 1]",0,1000,3000,6,12,15506,12,0,12,0,,4,0.0,4,0,0
21,5,2,"[2, 1]",0,1000,3000,6,12,15448,12,0,12,0,,5,0.0,5,0,0
21,6,2,"[2, 1]",0,1000,3000,6,12,15701,12,0,12,0,,6,0.0,6,0,0
21,7,2,"[2, 1]",1,1000,3000,6,12,51506,6,1,0,6,1188.0,7,0.0,7,0,0
21,8,2,"[2, 1]",0,1000,3000,6,12,15253,12,0,12,0,,8,1.0,8,0,1
21,9,1,"[2, 1]",0,3000,1000,6,12,42834,12,0,12,0,,9,0.0,1,1,0
21,10,1,"[2, 1]",1,3000,1000,6,12,25823,6,1,0,6,927.0,10,0.0,2,0,0
21,11,1,"[2, 1]",1,3000,1000,6,12,25040,6,1,0,6,826.0,11,1.0,3,0,0
21,12,1,"[2, 1]",1,3000,1000,6,12,21599,6,1,0,6,539.0,12,1.0,4,0,0
21,13,1,"[2, 1]",1,3000,1000,6,12,23346,6,1,0,6,547.0,13,1.0,5,0,0
21,14,1,"[2, 1]",1,3000,1000,6,12,22574,6,1,0,6,471.0,14,1.0,6,0,0
21,15,1,"[2, 1]",1,3000,1000,6,12,22686,6,1,0,6,457.0,15,1.0,7,0,0
21,16,1,"[2, 1]",1,3000,1000,6,12,22802,6,1,0,6,572.0,16,1.0,8,0,1
22,1,2,"[2, 1]",1,1000,3000,6,12,59002,6,1,0,6,4024.0,1,,1,1,0
22,2,2,"[2, 1]",0,1000,3000,6,12,18731,12,0,12,0,,2,1.0,2,0,0
22,3,2,"[2, 1]",0,1000,3000,6,12,15490,12,0,12,0,,3,0.0,3,0,0
22,4,2,"[2, 1]",0,1000,3000,6,12,15542,12,0,12,0,,4,0.0,4,0,0
22,5,2,"[2, 1]",0,1000,3000,6,12,17274,12,0,12,0,,5,0.0,5,0,0
22,6,2,"[2, 1]",0,1000,3000,6,12,18774,12,0,12,0,,6,0.0,6,0,0
22,7,2,"[2, 1]",0,1000,3000,6,12,14845,12,0,12,0,,7,0.0,7,0,0
22,8,2,"[2, 1]",0,1000,3000,6,12,15197,12,0,12,0,,8,0.0,8,0,1
22,9,1,"[2, 1]",0,3000,1000,6,12,43958,12,0,12,0,,9,0.0,1,1,0
22,10,1,"[2, 1]",0,3000,1000,6,12,41817,12,0,12,0,,10,0.0,2,0,0
22,11,1,"[2, 1]",0,3000,1000,6,12,49084,12,0,12,0,,11,0.0,3,0,0
22,12,1,"[2, 1]",1,3000,1000,6,12,31226,6,1,0,6,1388.0,12,0.0,4,0,0
22,13,1,"[2, 1]",1,3000,1000,6,12,27813,6,1,0,6,1464.0,13,1.0,5,0,0
22,14,1,"[2, 1]",1,3000,1000,6,12,23654,6,1,0,6,1520.0,14,1.0,6,0,0
22,15,1,"[2, 1]",1,3000,1000,6,12,26970,6,1,0,6,690.0,15,1.0,7,0,0
22,16,1,"[2, 1]",1,3000,1000,6,12,27960,6,1,0,6,1180.0,16,1.0,8,0,1
23,1,1,"[1, 2]",1,3000,1000,6,12,21521,6,1,0,6,806.0,1,,1,1,0
23,2,1,"[1, 2]",0,3000,1000,6,12,42268,12,0,12,0,,2,1.0,2,0,0
23,3,1,"[1, 2]",1,3000,1000,6,12,25414,6,1,0,6,2054.0,3,0.0,3,0,0
23,4,1,"[1, 2]",1,3000,1000,6,12,20643,6,1,0,6,503.0,4,1.0,4,0,0
23,5,1,"[1, 2]",1,3000,1000,6,12,23285,6,1,0,6,1060.0,5,1.0,5,0,0
23,6,1,"[1, 2]",1,3000,1000,6,12,20295,6,1,0,6,554.0,6,1.0,6,0,0
23,7,1,"[1, 2]",1,3000,1000,6,12,22036,6,1,0,6,1027.0,7,1.0,7,0,0
23,8,1,"[1, 2]",1,3000,1000,6,12,19716,6,1,0,6,702.0,8,1.0,8,0,1
23,9,2,"[1, 2]",1,1000,3000,6,12,44726,6,1,0,6,621.0,9,1.0,1,1,0
23,10,2,"[1, 2]",0,1000,3000,6,12,16706,12,0,12,0,,10,1.0,2,0,0
23,11,2,"[1, 2]",0,1000,3000,6,12,18509,12,0,12,0,,11,0.0,3,0,0
23,12,2,"[1, 2]",0,1000,3000,6,12,18963,12,0,12,0,,12,0.0,4,0,0
23,13,2,"[1, 2]",0,1000,3000,6,12,18040,12,0,12,0,,13,0.0,5,0,0
23,14,2,"[1, 2]",0,1000,3000,6,12,20696,12,0,12,0,,14,0.0,6,0,0
23,15,2,"[1, 2]",0,1000,3000,6,12,18940,12,0,12,0,,15,0.0,7,0,0
23,16,2,"[1, 2]",0,1000,3000,6,12,19950,12,0,12,0,,16,0.0,8,0,1
24,1,2,"[2, 1]",0,1000,3000,6,12,15953,12,0,12,0,,1,,1,1,0
24,2,2,"[2, 1]",0,1000,3000,6,12,14910,12,0,12,0,,2,0.0,2,0,0
24,3,2,"[2, 1]",1,1000,3000,6,12,45924,6,1,0,6,704.0,3,0.0,3,0,0
24,4,2,"[2, 1]",0,1000,3000,6,12,14931,12,0,12,0,,4,1.0,4,0,0
24,5,2,"[2, 1]",0,1000,3000,6,12,14414,12,0,12,0,,5,0.0,5,0,0
24,6,2,"[2, 1]",0,1000,3000,6,12,17018,12,0,12,0,,6,0.0,6,0,0
24,7,2,"[2, 1]",1,1000,3000,6,12,44539,6,1,0,6,720.0,7,0.0,7,0,0
24,8,2,"[2, 1]",0,1000,3000,6,12,17160,12,0,12,0,,8,1.0,8,0,1
24,9,1,"[2, 1]",1,3000,1000,6,12,21963,6,1,0,6,1554.0,9,0.0,1,1,0
24,10,1,"[2, 1]",1,3000,1000,6,12,21888,6,1,0,6,1422.0,10,1.0,2,0,0
24,11,1,"[2, 1]",0,3000,1000,6,12,41744,12,0,12,0,,11,1.0,3,0,0
24,12,1,"[2, 1]",0,3000,1000,6,12,41636,12,0,12,0,,12,0.0,4,0,0
24,13,1,"[2, 1]",1,3000,1000,6,12,20347,6,1,0,6,662.0,13,0.0,5,0,0
24,14,1,"[2, 1]",1,3000,1000,6,12,19762,6,1,0,6,598.0,14,1.0,6,0,0
24,15,1,"[2, 1]",1,3000,1000,6,12,19881,6,1,0,6,642.0,15,1.0,7,0,0
24,16,1,"[2, 1]",1,3000,1000,6,12,20251,6,1,0,6,941.0,16,1.0,8,0,1
25,1,1,"[1, 2]",0,3000,1000,6,12,54864,12,0,12,0,,1,,1,1,0
25,2,1,"[1, 2]",1,3000,1000,6,12,18128,6,1,0,6,1570.0,2,0.0,2,0,0
25,3,1,"[1, 2]",1,3000,1000,6,12,17035,6,1,0,6,570.0,3,1.0,3,0,0
25,4,1,"[1, 2]",1,3000,1000,6,12,18025,6,1,0,6,347.0,4,1.0,4,0,0
25,5,1,"[1, 2]",1,3000,1000,6,12,17074,6,1,0,6,262.0,5,1.0,5,0,0
25,6,1,"[1, 2]",1,3000,1000,6,12,16508,6,1,0,6,490.0,6,1.0,6,0,0
25,7,1,"[1, 2]",1,3000,1000,6,12,17125,6,1,0,6,438.0,7,1.0,7,0,0
25,8,1,"[1, 2]",1,3000,1000,6,12,16475,6,1,0,6,226.0,8,1.0,8,0,1
25,9,2,"[1, 2]",1,1000,3000,6,12,42371,6,1,0,6,368.0,9,1.0,1,1,0
25,10,2,"[1, 2]",0,1000,3000,6,12,14810,12,0,12,0,,10,1.0,2,0,0
25,11,2,"[1, 2]",0,1000,3000,6,12,14827,12,0,12,0,,11,0.0,3,0,0
25,12,2,"[1, 2]",0,1000,3000,6,12,14784,12,0,12,0,,12,0.0,4,0,0
25,13,2,"[1, 2]",0,1000,3000,6,12,14886,12,0,12,0,,13,0.0,5,0,0
25,14,2,"[1, 2]",0,1000,3000,6,12,14570,12,0,12,0,,14,0.0,6,0,0
25,15,2,"[1, 2]",0,1000,3000,6,12,14476,12,0,12,0,,15,0.0,7,0,0
25,16,2,"[1, 2]",0,1000,3000,6,12,14601,12,0,12,0,,16,0.0,8,0,1
26,1,1,"[1, 2]",1,3000,1000,6,12,22271,6,1,0,6,842.0,1,,1,1,0
26,2,1,"[1, 2]",0,3000,1000,6,12,41005,12,0,12,0,,2,1.0,2,0,0
26,3,1,"[1, 2]",1,3000,1000,6,12,21071,6,1,0,6,659.0,3,0.0,3,0,0
26,4,1,"[1, 2]",0,3000,1000,6,12,41306,12,0,12,0,,4,1.0,4,0,0
26,5,1,"[1, 2]",1,3000,1000,6,12,21939,6,1,0,6,825.0,5,0.0,5,0,0
26,6,1,"[1, 2]",0,3000,1000,6,12,41255,12,0,12,0,,6,1.0,6,0,0
26,7,1,"[1, 2]",0,3000,1000,6,12,42623,12,0,12,0,,7,0.0,7,0,0
26,8,1,"[1, 2]",1,3000,1000,6,12,21140,6,1,0,6,641.0,8,0.0,8,0,1
26,9,2,"[1, 2]",0,1000,3000,6,12,18405,12,0,12,0,,9,1.0,1,1,0
26,10,2,"[1, 2]",1,1000,3000,6,12,44138,6,1,0,6,692.0,10,0.0,2,0,0
26,11,2,"[1, 2]",0,1000,3000,6,12,17622,12,0,12,0,,11,1.0,3,0,0
26,12,2,"[1, 2]",0,1000,3000,6,12,17256,12,0,12,0,,12,0.0,4,0,0
26,13,2,"[1, 2]",0,1000,3000,6,12,16973,12,0,12,0,,13,0.0,5,0,0
26,14,2,"[1, 2]",0,1000,3000,6,12,16872,12,0,12,0,,14,0.0,6,0,0
26,15,2,"[1, 2]",1,1000,3000,6,12,53206,6,1,0,6,808.0,15,0.0,7,0,0
26,16,2,"[1, 2]",0,1000,3000,6,12,17840,12,0,12,0,,16,1.0,8,0,1
27,1,2,"[2, 1]",1,1000,3000,6,12,46111,6,1,0,6,470.0,1,,1,1,0
27,2,2,"[2, 1]",0,1000,3000,6,12,17845,12,0,12,0,,2,1.0,2,0,0
27,3,2,"[2, 1]",0,1000,3000,6,12,16035,12,0,12,0,,3,0.0,3,0,0
27,4,2,"[2, 1]",0,1000,3000,6,12,16867,12,0,12,0,,4,0.0,4,0,0
27,5,2,"[2, 1]",0,1000,3000,6,12,16968,12,0,12,0,,5,0.0,5,0,0
27,6,2,"[2, 1]",0,1000,3000,6,12,15870,12,0,12,0,,6,0.0,6,0,0
27,7,2,"[2, 1]",0,1000,3000,6,12,15785,12,0,12,0,,7,0.0,7,0,0
27,8,2,"[2, 1]",0,1000,3000,6,12,19215,12,0,12,0,,8,0.0,8,0,1
27,9,1,"[2, 1]",1,3000,1000,6,12,18843,6,1,0,6,1036.0,9,0.0,1,1,0
27,10,1,"[2, 1]",0,3000,1000,6,12,40409,12,0,12,0,,10,1.0,2,0,0
27,11,1,"[2, 1]",1,3000,1000,6,12,18858,6,1,0,6,370.0,11,0.0,3,0,0
27,12,1,"[2, 1]",1,3000,1000,6,12,19219,6,1,0,6,420.0,12,1.0,4,0,0
27,13,1,"[2, 1]",1,3000,1000,6,12,18800,6,1,0,6,440.0,13,1.0,5,0,0
27,14,1,"[2, 1]",1,3000,1000,6,12,20225,6,1,0,6,1014.0,14,1.0,6,0,0
27,15,1,"[2, 1]",1,3000,1000,6,12,18597,6,1,0,6,503.0,15,1.0,7,0,0
27,16,1,"[2, 1]",1,3000,1000,6,12,18601,6,1,0,6,824.0,16,1.0,8,0,1
28,1,1,"[1, 2]",1,3000,1000,6,12,27935,6,1,0,6,1559.0,1,,1,1,0
28,2,1,"[1, 2]",0,3000,1000,6,12,39749,12,0,12,0,,2,1.0,2,0,0
28,3,1,"[1, 2]",1,3000,1000,6,12,26634,6,1,0,6,1174.0,3,0.0,3,0,0
28,4,1,"[1, 2]",1,3000,1000,6,12,28918,6,1,0,6,1654.0,4,1.0,4,0,0
28,5,1,"[1, 2]",1,3000,1000,6,12,30587,6,1,0,6,1527.0,5,1.0,5,0,0
28,6,1,"[1, 2]",1,3000,1000,6,12,27884,6,1,0,6,967.0,6,1.0,6,0,0
28,7,1,"[1, 2]",0,3000,1000,6,12,41559,12,0,12,0,,7,1.0,7,0,0
28,8,1,"[1, 2]",1,3000,1000,6,12,28285,6,1,0,6,1221.0,8,0.0,8,0,1
28,9,2,"[1, 2]",0,1000,3000,6,12,19387,12,0,12,0,,9,1.0,1,1,0
28,10,2,"[1, 2]",1,1000,3000,6,12,48650,6,1,0,6,967.0,10,0.0,2,0,0
28,11,2,"[1, 2]",0,1000,3000,6,12,16899,12,0,12,0,,11,1.0,3,0,0
28,12,2,"[1, 2]",0,1000,3000,6,12,18054,12,0,12,0,,12,0.0,4,0,0
28,13,2,"[1, 2]",1,1000,3000,6,12,47598,6,1,0,6,841.0,13,0.0,5,0,0
28,14,2,"[1, 2]",0,1000,3000,6,12,18471,12,0,12,0,,14,1.0,6,0,0
28,15,2,"[1, 2]",0,1000,3000,6,12,18778,12,0,12,0,,15,0.0,7,0,0
28,16,2,"[1, 2]",0,1000,3000,6,12,20218,12,0,12,0,,16,0.0,8,0,1
29,1,1,"[1, 2]",1,3000,1000,6,12,46303,6,1,0,6,17079.0,1,,1,1,0
29,2,1,"[1, 2]",0,3000,1000,6,12,46650,12,0,12,0,,2,1.0,2,0,0
29,3,1,"[1, 2]",0,3000,1000,6,12,39031,12,0,12,0,,3,0.0,3,0,0
29,4,1,"[1, 2]",1,3000,1000,6,12,27960,6,1,0,6,1565.0,4,0.0,4,0,0
29,5,1,"[1, 2]",1,3000,1000,6,12,27241,6,1,0,6,2040.0,5,1.0,5,0,0
29,6,1,"[1, 2]",1,3000,1000,6,12,27575,6,1,0,6,1656.0,6,1.0,6,0,0
29,7,1,"[1, 2]",1,3000,1000,6,12,25694,6,1,0,6,1255.0,7,1.0,7,0,0
29,8,1,"[1, 2]",1,3000,1000,6,12,27145,6,1,0,6,1406.0,8,1.0,8,0,1
29,9,2,"[1, 2]",1,1000,3000,6,12,57667,6,1,0,6,4141.0,9,1.0,1,1,0
29,10,2,"[1, 2]",1,1000,3000,6,12,56459,6,1,0,6,1941.0,10,1.0,2,0,0
29,11,2,"[1, 2]",0,1000,3000,6,12,13991,12,0,12,0,,11,1.0,3,0,0
29,12,2,"[1, 2]",0,1000,3000,6,12,14732,12,0,12,0,,12,0.0,4,0,0
29,13,2,"[1, 2]",0,1000,3000,6,12,13975,12,0,12,0,,13,0.0,5,0,0
29,14,2,"[1, 2]",0,1000,3000,6,12,14094,12,0,12,0,,14,0.0,6,0,0
29,15,2,"[1, 2]",0,1000,3000,6,12,14132,12,0,12,0,,15,0.0,7,0,0
29,16,2,"[1, 2]",0,1000,3000,6,12,15451,12,0,12,0,,16,0.0,8,0,1
30,1,2,"[2, 1]",0,1000,3000,6,12,14753,12,0,12,0,,1,,1,1,0
30,2,2,"[2, 1]",1,1000,3000,6,12,46983,6,1,0,6,884.0,2,0.0,2,0,0
30,3,2,"[2, 1]",0,1000,3000,6,12,14620,12,0,12,0,,3,1.0,3,0,0
30,4,2,"[2, 1]",0,1000,3000,6,12,13833,12,0,12,0,,4,0.0,4,0,0
30,5,2,"[2, 1]",0,1000,3000,6,12,14524,12,0,12,0,,5,0.0,5,0,0
30,6,2,"[2, 1]",0,1000,3000,6,12,14457,12,0,12,0,,6,0.0,6,0,0
30,7,2,"[2, 1]",0,1000,3000,6,12,14594,12,0,12,0,,7,0.0,7,0,0
30,8,2,"[2, 1]",0,1000,3000,6,12,14341,12,0,12,0,,8,0.0,8,0,1
30,9,1,"[2, 1]",1,3000,1000,6,12,19907,6,1,0,6,555.0,9,0.0,1,1,0
30,10,1,"[2, 1]",0,3000,1000,6,12,37907,12,0,12,0,,10,1.0,2,0,0
30,11,1,"[2, 1]",1,3000,1000,6,12,19103,6,1,0,6,553.0,11,0.0,3,0,0
30,12,1,"[2, 1]",1,3000,1000,6,12,18774,6,1,0,6,421.0,12,1.0,4,0,0
30,13,1,"[2, 1]",1,3000,1000,6,12,18691,6,1,0,6,396.0,13,1.0,5,0,0
30,14,1,"[2, 1]",1,3000,1000,6,12,18427,6,1,0,6,353.0,14,1.0,6,0,0
30,15,1,"[2, 1]",1,3000,1000,6,12,18749,6,1,0,6,368.0,15,1.0,7,0,0
30,16,1,"[2, 1]",1,3000,1000,6,12,19074,6,1,0,6,382.0,16,1.0,8,0,1
31,1,1,"[1, 2]",0,3000,1000,6,12,48348,12,0,12,0,,1,,1,1,0
31,2,1,"[1, 2]",1,3000,1000,6,12,24746,6,1,0,6,1462.0,2,0.0,2,0,0
31,3,1,"[1, 2]",0,3000,1000,6,12,48253,12,0,12,0,,3,1.0,3,0,0
31,4,1,"[1, 2]",0,3000,1000,6,12,47122,12,0,12,0,,4,0.0,4,0,0
31,5,1,"[1, 2]",0,3000,1000,6,12,46093,12,0,12,0,,5,0.0,5,0,0
31,6,1,"[1, 2]",0,3000,1000,6,12,47223,12,0,12,0,,6,0.0,6,0,0
31,7,1,"[1, 2]",0,3000,1000,6,12,45524,12,0,12,0,,7,0.0,7,0,0
31,8,1,"[1, 2]",0,3000,1000,6,12,48269,12,0,12,0,,8,0.0,8,0,1
31,9,2,"[1, 2]",1,1000,3000,6,12,48254,6,1,0,6,775.0,9,0.0,1,1,0
31,10,2,"[1, 2]",0,1000,3000,6,12,15753,12,0,12,0,,10,1.0,2,0,0
31,11,2,"[1, 2]",1,1000,3000,6,12,44883,6,1,0,6,628.0,11,0.0,3,0,0
31,12,2,"[1, 2]",0,1000,3000,6,12,40788,12,0,12,0,,12,1.0,4,0,0
31,13,2,"[1, 2]",0,1000,3000,6,12,17028,12,0,12,0,,13,0.0,5,0,0
31,14,2,"[1, 2]",1,1000,3000,6,12,51793,6,1,0,6,3408.0,14,0.0,6,0,0
31,15,2,"[1, 2]",0,1000,3000,6,12,30276,12,0,12,0,,15,1.0,7,0,0
31,16,2,"[1, 2]",0,1000,3000,6,12,26869,12,0,12,0,,16,0.0,8,0,1
32,1,2,"[2, 1]",0,1000,3000,6,12,22047,12,0,12,0,,1,,1,1,0
32,2,2,"[2, 1]",0,1000,3000,6,12,19402,12,0,12,0,,2,0.0,2,0,0
32,3,2,"[2, 1]",1,1000,3000,6,12,62538,6,1,0,6,1715.0,3,0.0,3,0,0
32,4,2,"[2, 1]",0,1000,3000,6,12,21106,12,0,12,0,,4,1.0,4,0,0
32,5,2,"[2, 1]",0,1000,3000,6,12,21094,12,0,12,0,,5,0.0,5,0,0
32,6,2,"[2, 1]",0,1000,3000,6,12,21348,12,0,12,0,,6,0.0,6,0,0
32,7,2,"[2, 1]",0,1000,3000,6,12,20881,12,0,12,0,,7,0.0,7,0,0
32,8,2,"[2, 1]",0,1000,3000,6,12,21079,12,0,12,0,,8,0.0,8,0,1
32,9,1,"[2, 1]",0,3000,1000,6,12,44775,12,0,12,0,,9,0.0,1,1,0
32,10,1,"[2, 1]",1,3000,1000,6,12,39653,6,1,0,6,2502.0,10,0.0,2,0,0
32,11,1,"[2, 1]",0,3000,1000,6,12,45545,12,0,12,0,,11,1.0,3,0,0
32,12,1,"[2, 1]",0,3000,1000,6,12,45244,12,0,12,0,,12,0.0,4,0,0
32,13,1,"[2, 1]",0,3000,1000,6,12,45158,12,0,12,0,,13,0.0,5,0,0
32,14,1,"[2, 1]",0,3000,1000,6,12,46477,12,0,12,0,,14,0.0,6,0,0
32,15,1,"[2, 1]",0,3000,1000,6,12,45841,12,0,12,0,,15,0.0,7,0,0
32,16,1,"[2, 1]",0,3000,1000,6,12,45183,12,0,12,0,,16,0.0,8,0,1
33,1,1,"[1, 2]",1,3000,1000,6,12,22469,6,1,0,6,1089.0,1,,1,1,0
33,2,1,"[1, 2]",0,3000,1000,6,12,43045,12,0,12,0,,2,1.0,2,0,0
33,3,1,"[1, 2]",1,3000,1000,6,12,18749,6,1,0,6,592.0,3,0.0,3,0,0
33,4,1,"[1, 2]",1,3000,1000,6,12,19765,6,1,0,6,1219.0,4,1.0,4,0,0
33,5,1,"[1, 2]",1,3000,1000,6,12,20192,6,1,0,6,1718.0,5,1.0,5,0,0
33,6,1,"[1, 2]",1,3000,1000,6,12,18282,6,1,0,6,604.0,6,1.0,6,0,0
33,7,1,"[1, 2]",1,3000,1000,6,12,19095,6,1,0,6,649.0,7,1.0,7,0,0
33,8,1,"[1, 2]",1,3000,1000,6,12,18339,6,1,0,6,593.0,8,1.0,8,0,1
33,9,2,"[1, 2]",1,1000,3000,6,12,44353,6,1,0,6,581.0,9,1.0,1,1,0
33,10,2,"[1, 2]",0,1000,3000,6,12,17043,12,0,12,0,,10,1.0,2,0,0
33,11,2,"[1, 2]",0,1000,3000,6,12,18153,12,0,12,0,,11,0.0,3,0,0
33,12,2,"[1, 2]",0,1000,3000,6,12,21531,12,0,12,0,,12,0.0,4,0,0
33,13,2,"[1, 2]",0,1000,3000,6,12,18656,12,0,12,0,,13,0.0,5,0,0
33,14,2,"[1, 2]",1,1000,3000,6,12,42624,6,1,0,6,1115.0,14,0.0,6,0,0
33,15,2,"[1, 2]",0,1000,3000,6,12,17893,12,0,12,0,,15,1.0,7,0,0
33,16,2,"[1, 2]",0,1000,3000,6,12,16417,12,0,12,0,,16,0.0,8,0,1
34,1,2,"[2, 1]",1,1000,3000,6,12,47215,6,1,0,6,1090.0,1,,1,1,0
34,2,2,"[2, 1]",0,1000,3000,6,12,14761,12,0,12,0,,2,1.0,2,0,0
34,3,2,"[2, 1]",0,1000,3000,6,12,14925,12,0,12,0,,3,0.0,3,0,0
34,4,2,"[2, 1]",0,1000,3000,6,12,15099,12,0,12,0,,4,0.0,4,0,0
34,5,2,"[2, 1]",0,1000,3000,6,12,16324,12,0,12,0,,5,0.0,5,0,0
34,6,2,"[2, 1]",0,1000,3000,6,12,20511,12,0,12,0,,6,0.0,6,0,0
34,7,2,"[2, 1]",0,1000,3000,6,12,22093,12,0,12,0,,7,0.0,7,0,0
34,8,2,"[2, 1]",0,1000,3000,6,12,18249,12,0,12,0,,8,0.0,8,0,1
34,9,1,"[2, 1]",0,3000,1000,6,12,40216,12,0,12,0,,9,0.0,1,1,0
34,10,1,"[2, 1]",1,3000,1000,6,12,22433,6,1,0,6,884.0,10,0.0,2,0,0
34,11,1,"[2, 1]",1,3000,1000,6,12,21417,6,1,0,6,934.0,11,1.0,3,0,0
34,12,1,"[2, 1]",1,3000,1000,6,12,21387,6,1,0,6,1281.0,12,1.0,4,0,0
34,13,1,"[2, 1]",1,3000,1000,6,12,20069,6,1,0,6,818.0,13,1.0,5,0,0
34,14,1,"[2, 1]",1,3000,1000,6,12,20748,6,1,0,6,438.0,14,1.0,6,0,0
34,15,1,"[2, 1]",1,3000,1000,6,12,24267,6,1,0,6,597.0,15,1.0,7,0,0
34,16,1,"[2, 1]",1,3000,1000,6,12,23780,6,1,0,6,1138.0,16,1.0,8,0,1
35,1,1,"[1, 2]",0,3000,1000,6,12,39934,12,0,12,0,,1,,1,1,0
35,2,1,"[1, 2]",1,3000,1000,6,12,21308,6,1,0,6,614.0,2,0.0,2,0,0
35,3,1,"[1, 2]",1,3000,1000,6,12,22715,6,1,0,6,612.0,3,1.0,3,0,0
35,4,1,"[1, 2]",1,3000,1000,6,12,24712,6,1,0,6,553.0,4,1.0,4,0,0
35,5,1,"[1, 2]",1,3000,1000,6,12,22344,6,1,0,6,460.0,5,1.0,5,0,0
35,6,1,"[1, 2]",1,3000,1000,6,12,23651,6,1,0,6,743.0,6,1.0,6,0,0
35,7,1,"[1, 2]",1,3000,1000,6,12,22128,6,1,0,6,471.0,7,1.0,7,0,0
35,8,1,"[1, 2]",1,3000,1000,6,12,21177,6,1,0,6,509.0,8,1.0,8,0,1
35,9,2,"[1, 2]",1,1000,3000,6,12,46971,6,1,0,6,769.0,9,1.0,1,1,0
35,10,2,"[1, 2]",0,1000,3000,6,12,14070,12,0,12,0,,10,1.0,2,0,0
35,11,2,"[1, 2]",0,1000,3000,6,12,13258,12,0,12,0,,11,0.0,3,0,0
35,12,2,"[1, 2]",0,1000,3000,6,12,13388,12,0,12,0,,12,0.0,4,0,0
35,13,2,"[1, 2]",0,1000,3000,6,12,13957,12,0,12,0,,13,0.0,5,0,0
35,14,2,"[1, 2]",0,1000,3000,6,12,13663,12,0,12,0,,14,0.0,6,0,0
35,15,2,"[1, 2]",0,1000,3000,6,12,13618,12,0,12,0,,15,0.0,7,0,0
35,16,2,"[1, 2]",0,1000,3000,6,12,13115,12,0,12,0,,16,0.0,8,0,1
36,1,2,"[2, 1]",1,1000,3000,6,12,60702,6,1,0,6,2704.0,1,,1,1,0
36,2,2,"[2, 1]",0,1000,3000,6,12,19024,12,0,12,0,,2,1.0,2,0,0
36,3,2,"[2, 1]",0,1000,3000,6,12,22736,12,0,12,0,,3,0.0,3,0,0
36,4,2,"[2, 1]",0,1000,3000,6,12,24412,12,0,12,0,,4,0.0,4,0,0
36,5,2,"[2, 1]",1,1000,3000,6,12,65211,6,1,0,6,613.0,5,0.0,5,0,0
36,6,2,"[2, 1]",0,1000,3000,6,12,19362,12,0,12,0,,6,1.0,6,0,0
36,7,2,"[2, 1]",1,1000,3000,6,12,71716,6,1,0,6,7321.0,7,0.0,7,0,0
36,8,2,"[2, 1]",1,1000,3000,6,12,68665,6,1,0,6,1579.0,8,1.0,8,0,1
36,9,1,"[2, 1]",1,3000,1000,6,12,32543,6,1,0,6,1754.0,9,1.0,1,1,0
36,10,1,"[2, 1]",0,3000,1000,6,12,46795,12,0,12,0,,10,1.0,2,0,0
36,11,1,"[2, 1]",1,3000,1000,6,12,29312,6,1,0,6,1268.0,11,0.0,3,0,0
36,12,1,"[2, 1]",1,3000,1000,6,12,33145,6,1,0,6,1556.0,12,1.0,4,0,0
36,13,1,"[2, 1]",1,3000,1000,6,12,33070,6,1,0,6,1714.0,13,1.0,5,0,0
36,14,1,"[2, 1]",1,3000,1000,6,12,32302,6,1,0,6,1863.0,14,1.0,6,0,0
36,15,1,"[2, 1]",1,3000,1000,6,12,38681,6,1,0,6,4452.0,15,1.0,7,0,0
36,16,1,"[2, 1]",1,3000,1000,6,12,33573,6,1,0,6,2271.0,16,1.0,8,0,1
37,1,2,"[2, 1]",0,1000,3000,6,12,17740,12,0,12,0,,1,,1,1,0
37,2,2,"[2, 1]",1,1000,3000,6,12,47505,6,1,0,6,1159.0,2,0.0,2,0,0
37,3,2,"[2, 1]",0,1000,3000,6,12,16272,12,0,12,0,,3,1.0,3,0,0
37,4,2,"[2, 1]",0,1000,3000,6,12,18111,12,0,12,0,,4,0.0,4,0,0
37,5,2,"[2, 1]",1,1000,3000,6,12,46154,6,1,0,6,1557.0,5,0.0,5,0,0
37,6,2,"[2, 1]",0,1000,3000,6,12,19737,12,0,12,0,,6,1.0,6,0,0
37,7,2,"[2, 1]",0,1000,3000,6,12,16989,12,0,12,0,,7,0.0,7,0,0
37,8,2,"[2, 1]",0,1000,3000,6,12,22840,12,0,12,0,,8,0.0,8,0,1
37,9,1,"[2, 1]",0,3000,1000,6,12,41440,12,0,12,0,,9,0.0,1,1,0
37,10,1,"[2, 1]",1,3000,1000,6,12,20334,6,1,0,6,975.0,10,0.0,2,0,0
