subj_id,t,block_index,block_index_zero,batch_within_block,condition_pair,first_condition,second_condition,block_condition,block_condition_label,mode,y,batch_time_sec,correct_count,n_trials,x_reward_rate,x_effort_high,choice_rt_ms,choice_button_order,manual_left,idle_batch,snippets_hovered_count
26,1,1,0,1,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,manual,0,22.346999999996275,2,4,5.369848301786369,0,1214.5,manual|ai,True,False,
26,2,1,0,2,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,ai,1,24.940800000000745,3,4,7.217090069283849,1,1819.0,manual|ai,True,False,13.0
26,3,1,0,3,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,manual,0,11.597800000000746,3,4,15.520184862645367,0,1104.60000000149,manual|ai,True,False,
26,4,1,0,4,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,manual,0,11.904800000000746,3,4,15.11995161615388,0,1351.5,manual|ai,True,False,
26,5,1,0,5,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,manual,0,13.682000000003724,4,4,17.541295132285825,0,1071.89999999851,manual|ai,True,False,
26,6,1,0,6,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,manual,0,16.009199999999254,2,4,7.495689978262848,0,895.1999999992549,manual|ai,True,False,
26,7,1,0,7,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,manual,0,12.367399999994785,3,4,14.55439300096026,0,954.6999999992548,manual|ai,True,False,
26,8,1,0,8,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,manual,0,13.76119999999553,3,4,13.080254628961026,0,1159.39999999851,manual|ai,True,False,
26,9,2,1,1,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,15.611300000000744,4,4,15.373479466795754,0,1010.8000000007452,manual|ai,True,False,
26,10,2,1,2,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,12.777199999999254,3,4,14.087593525968952,0,819.5,manual|ai,True,False,
26,11,2,1,3,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,12.529099999997763,2,4,9.577703107168224,0,771.1000000014901,manual|ai,True,False,
26,12,2,1,4,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,13.303,4,4,18.04104337367511,0,808.8000000007451,manual|ai,True,False,
26,13,2,1,5,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,13.03110000000149,4,4,18.417478186797165,0,919.5999999977648,manual|ai,True,False,
26,14,2,1,6,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,13.84309999999404,2,4,8.668578569832745,0,986.6999999992548,manual|ai,True,False,
26,15,2,1,7,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,12.02380000000447,2,4,9.980205924911871,0,857.0,manual|ai,True,False,
26,16,2,1,8,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,12.60329999999702,3,4,14.281973768778222,0,728.3999999985099,manual|ai,True,False,
27,1,1,0,1,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,45.489400000035765,3,4,3.956965798622502,0,2543.599999964237,manual|ai,True,False,11.0
27,2,1,0,2,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,34.458,2,4,3.4825004353125544,0,2015.800000011921,manual|ai,True,False,7.0
27,3,1,0,3,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,31.099600000083445,3,4,5.7878557923419285,0,1399.5,manual|ai,True,False,5.0
27,4,1,0,4,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,34.70670000010729,1,4,1.72877283060085,0,1352.0,manual|ai,True,False,9.0
27,5,1,0,5,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,25.896200000047685,4,4,9.267769016286485,0,1143.899999976158,manual|ai,True,False,7.0
27,6,1,0,6,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,34.18569999998808,4,4,7.0204793232282405,0,1480.2999999523165,manual|ai,True,False,11.0
27,7,1,0,7,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,27.76690000003576,4,4,8.643384749456759,0,1231.800000011921,manual|ai,True,False,9.0
27,8,1,0,8,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,24.583400000035763,4,4,9.762685389313557,0,1169.399999976158,manual|ai,True,False,7.0
27,9,2,1,1,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,66.6320000001192,2,4,1.8009364869700042,1,1263.800000011921,manual|ai,True,False,19.0
27,10,2,1,2,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,65.41239999991656,3,4,2.7517718353130234,1,2599.899999976158,manual|ai,True,False,23.0
27,11,2,1,3,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,21.1655,3,4,8.504405754647893,0,920.0,manual|ai,True,False,
27,12,2,1,4,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,19.03639999997616,2,4,6.303712886898273,0,1360.0,manual|ai,True,False,
27,13,2,1,5,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,16.910499999940395,3,4,10.644274267504477,0,1295.9000000357628,manual|ai,True,False,
27,14,2,1,6,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,20.46980000001192,4,4,11.724589395102065,0,1352.399999976158,manual|ai,True,False,
27,15,2,1,7,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,17.210200000047685,4,4,13.945218533156792,0,1879.9000000357628,manual|ai,True,False,
27,16,2,1,8,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,18.510500000059604,3,4,9.724210583151208,0,1936.0,manual|ai,True,False,
28,1,1,0,1,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,72.62439999997616,4,4,3.3046744620276214,0,3050.0,manual|ai,True,False,
28,2,1,0,2,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,48.29860000002384,2,4,2.484544065458228,0,4576.0,manual|ai,True,False,
28,3,1,0,3,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,140.505,3,4,1.281093199530266,1,1551.800000011921,manual|ai,True,False,28.0
28,4,1,0,4,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,127.12929999995232,3,4,1.4158813113898017,1,5081.799999952316,manual|ai,True,False,25.0
28,5,1,0,5,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,308.5737999999523,3,4,0.5833288503431847,0,1634.600000023842,manual|ai,True,True,
28,6,1,0,6,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,28.563,3,4,6.301859048419284,0,1522.699999988079,manual|ai,True,False,
28,7,1,0,7,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,32.93769999998808,4,4,7.286483269933447,0,1955.199999988079,manual|ai,True,False,
28,8,1,0,8,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,27.325400000035764,4,4,8.783037027808774,0,1729.0,manual|ai,True,False,
28,9,2,1,1,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,26.38660000002384,3,4,6.82164431945902,0,1774.399999976158,manual|ai,True,False,
28,10,2,1,2,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,28.246599999964236,4,4,8.496597820633417,0,1524.899999976158,manual|ai,True,False,
28,11,2,1,3,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,22.48550000005961,4,4,10.673545173527998,0,16470.19999998808,manual|ai,True,False,
28,12,2,1,4,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,27.079,2,4,4.431478267291998,0,1416.800000011921,manual|ai,True,False,
28,13,2,1,5,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,25.83579999995232,3,4,6.967076692044845,0,2111.800000011921,manual|ai,True,False,
28,14,2,1,6,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,18.7075,2,4,6.414539623145798,0,1893.5,manual|ai,True,False,
28,15,2,1,7,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,20.182599999964236,4,4,11.891431232865203,0,1249.300000011921,manual|ai,True,False,
28,16,2,1,8,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,19.13010000002384,4,4,12.545674094735569,0,1413.699999988079,manual|ai,True,False,
29,1,1,0,1,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,68.37510000002383,4,4,3.5100497110778095,1,6154.0999999940395,ai|manual,False,False,23.0
29,2,1,0,2,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,24.02419999998808,4,4,9.989926823790974,0,4442.200000017881,ai|manual,False,False,
29,3,1,0,3,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,83.80780000001192,4,4,2.8636952646408314,1,1527.5999999940395,ai|manual,False,False,22.0
29,4,1,0,4,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,91.89869999998808,3,4,1.958678414384788,1,1449.5,ai|manual,False,False,19.0
29,5,1,0,5,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,95.15470000001788,3,4,1.8916564289516564,1,11724.59999999404,ai|manual,False,False,24.0
29,6,1,0,6,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,68.16210000002384,2,4,1.7605091392424532,1,1401.5999999940395,ai|manual,False,False,20.0
29,7,1,0,7,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,78.29839999997616,4,4,3.065196734544679,1,2048.2999999821186,ai|manual,False,False,21.0
29,8,1,0,8,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,121.66959999996423,2,4,0.9862775911159014,1,1020.0,ai|manual,False,False,30.0
29,9,2,1,1,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,76.25890000000597,2,4,1.5735868206857246,1,1267.5,ai|manual,False,False,29.0
29,10,2,1,2,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,107.7645000000298,2,4,1.1135392452984685,1,1177.7999999821186,ai|manual,False,False,24.0
29,11,2,1,3,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,139.46460000002384,2,4,0.860433400303586,1,7324.5,ai|manual,False,False,25.0
29,12,2,1,4,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,226.9298000000119,3,4,0.7931968388461567,1,2657.600000023842,ai|manual,False,False,22.0
29,13,2,1,5,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,102.95169999998808,2,4,1.165595128589561,1,1200.2000000178814,ai|manual,False,False,23.0
29,14,2,1,6,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,58.14980000001192,4,4,4.1272712889803715,1,2666.0999999940395,ai|manual,False,False,17.0
29,15,2,1,7,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,51.57690000003576,3,4,3.489934447395543,1,851.7999999821186,ai|manual,False,False,16.0
29,16,2,1,8,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,60.71279999995232,3,4,2.9647784322274937,1,822.0,ai|manual,False,False,16.0
30,1,1,0,1,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,191.8057000001669,3,4,0.9384496915359836,0,4242.100000023842,manual|ai,True,False,
30,2,1,0,2,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,86.78819999992848,2,4,1.3826764467992063,1,1915.3000000715256,manual|ai,True,False,26.0
30,3,1,0,3,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,28.698200000047684,1,4,2.09072346000447,0,985.0,manual|ai,True,False,
30,4,1,0,4,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,43.64240000021458,4,4,5.499239271873682,0,1481.5,manual|ai,True,False,
30,5,1,0,5,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,35.982700000047686,3,4,5.002403932994508,0,1399.6999999284744,manual|ai,True,False,
30,6,1,0,6,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,25.12190000009537,4,4,9.553417536057738,0,767.3999999761581,manual|ai,True,False,
30,7,1,0,7,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,27.99799999988079,3,4,6.429030645073448,0,1006.2999999523164,manual|ai,True,False,
30,8,1,0,8,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,24.558700000047683,4,4,9.772504244912556,0,1067.6999999284744,manual|ai,True,False,
30,9,2,1,1,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,26.277899999976157,4,4,9.13314990924761,0,1341.5,manual|ai,True,False,
30,10,2,1,2,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,23.74240000009537,2,4,5.0542489385874205,0,1132.5,manual|ai,True,False,
30,11,2,1,3,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,20.720600000023843,3,4,8.687007132988082,0,949.8000000715256,manual|ai,True,False,
30,12,2,1,4,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,26.65410000014305,4,4,9.004243249583064,0,949.899999976158,manual|ai,True,False,
30,13,2,1,5,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,20.01920000004768,3,4,8.991368286423597,0,1250.3000000715256,manual|ai,True,False,
30,14,2,1,6,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,24.857400000095367,3,4,7.241304400271526,0,1048.899999976158,manual|ai,True,False,
30,15,2,1,7,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,26.36950000011921,3,4,6.826067995190893,0,1140.7999999523165,manual|ai,True,False,
30,16,2,1,8,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,19.30040000009537,4,4,12.43497544086206,0,1127.4000000953674,manual|ai,True,False,
31,1,1,0,1,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,72.06450000011921,4,4,3.3303498948803223,0,1908.5,manual|ai,True,False,10.0
31,2,1,0,2,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,52.54499999976158,1,4,1.1418783899566514,0,2509.400000095367,manual|ai,True,False,8.0
31,3,1,0,3,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,53.48760000002384,2,4,2.243510645457013,0,2384.5,manual|ai,True,False,8.0
31,4,1,0,4,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,58.700299999952314,4,4,4.0885651351048455,0,2796.600000023842,manual|ai,True,False,9.0
31,5,1,0,5,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,43.96489999997616,4,4,5.458900168091594,0,1751.100000023842,manual|ai,True,False,5.0
31,6,1,0,6,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,38.24629999995231,4,4,6.2751168086925855,0,1316.100000023842,manual|ai,True,False,7.0
31,7,1,0,7,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,33.95170000004769,4,4,7.068865476534692,0,1823.2999999523165,manual|ai,True,False,5.0
31,8,1,0,8,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,36.88290000009537,4,4,6.5070805169707215,0,1868.5,manual|ai,True,False,4.0
31,9,2,1,1,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,81.71689999997616,4,4,2.9369689745948513,1,1602.0,manual|ai,True,False,18.0
31,10,2,1,2,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,38.63799999988079,3,4,4.658626222903757,0,1788.0,manual|ai,True,False,
31,11,2,1,3,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,48.468,3,4,3.713790542213419,0,2243.8000000715256,manual|ai,True,False,
31,12,2,1,4,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,86.37539999997615,3,4,2.0839266735673547,1,3871.399999976158,manual|ai,True,False,24.0
31,13,2,1,5,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,88.45679999995231,2,4,1.3565944054054035,1,2037.600000023842,manual|ai,True,False,17.0
31,14,2,1,6,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,28.453400000214575,4,4,8.434844341913097,0,2573.2000000476837,manual|ai,True,False,
31,15,2,1,7,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,21.29810000014305,4,4,11.268610814973542,0,2919.2000000476837,manual|ai,True,False,
31,16,2,1,8,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,14.980800000071524,3,4,12.01537968594071,0,1141.100000023842,manual|ai,True,False,
32,1,1,0,1,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,96.22180000000074,3,4,1.8706779544759984,0,6295.099999997765,manual|ai,True,False,10.0
32,2,1,0,2,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,146.73450000000372,4,4,1.6356071680483726,0,2094.0,manual|ai,True,False,10.0
32,3,1,0,3,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,67.40109999999777,4,4,3.5607727470324364,0,1594.5,manual|ai,True,False,8.0
32,4,1,0,4,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,65.62170000000297,3,4,2.7429950763237136,0,1245.60000000149,manual|ai,True,False,8.0
32,5,1,0,5,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,83.45,2,4,1.4379868184541642,0,991.60000000149,manual|ai,True,False,11.0
32,6,1,0,6,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,132.51089999999851,3,4,1.3583788201574514,0,1082.5999999977648,manual|ai,True,False,12.0
32,7,1,0,7,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,163.3436000000015,3,4,1.1019715495434064,0,1130.9000000022352,manual|ai,True,False,10.0
32,8,1,0,8,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,209.87509999999776,3,4,0.8576529564488685,0,1664.0,manual|ai,True,False,10.0
32,9,2,1,1,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,209.88090000000224,3,4,0.8576292554491527,1,1314.89999999851,manual|ai,True,False,26.0
32,10,2,1,2,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,189.5643999999985,3,4,0.9495453787736592,1,1465.0,manual|ai,True,False,26.0
32,11,2,1,3,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,91.14910000000522,2,4,1.316524244342436,1,10636.10000000149,manual|ai,True,False,30.0
32,12,2,1,4,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,93.49630000000448,2,4,1.2834732497435115,1,1452.5,manual|ai,True,False,36.0
32,13,2,1,5,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,81.45669999999926,2,4,1.4731753189117789,1,871.5,manual|ai,True,False,34.0
32,14,2,1,6,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,78.97669999999925,4,4,3.03887095814338,1,1232.5,manual|ai,True,False,22.0
32,15,2,1,7,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,88.47100000000373,3,4,2.034564998700054,1,1049.199999999255,manual|ai,True,False,35.0
32,16,2,1,8,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,62.42969999999926,4,4,3.8443240957429374,1,1992.70000000298,manual|ai,True,False,19.0
33,1,1,0,1,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,151.8558000000417,2,4,0.7902233566315349,0,3449.300000011921,ai|manual,False,False,9.0
33,2,1,0,2,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,101.6619999999702,4,4,2.360764100647935,0,1540.7000000178814,ai|manual,False,False,6.0
33,3,1,0,3,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,89.814,3,4,2.004141893246042,0,1219.0,ai|manual,False,False,3.0
33,4,1,0,4,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,71.83040000003577,3,4,2.505902793245066,0,1441.199999988079,ai|manual,False,False,4.0
33,5,1,0,5,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,53.58290000000597,3,4,3.359280666033006,0,835.4000000059605,ai|manual,False,False,2.0
33,6,1,0,6,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,70.46040000000596,2,4,1.7030842856411523,0,2257.5,ai|manual,False,False,6.0
33,7,1,0,7,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,80.02090000000597,3,4,2.249412341025739,0,1210.5,ai|manual,False,False,6.0
33,8,1,0,8,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,73.35979999998212,4,4,3.2715465418397884,0,2036.100000023842,ai|manual,False,False,2.0
33,9,2,1,1,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,22.909700000047685,2,4,5.237955974969128,0,3310.199999988079,ai|manual,False,False,
33,10,2,1,2,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,16.71419999998808,3,4,10.769285996346124,0,1024.4000000059605,ai|manual,False,False,
33,11,2,1,3,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,18.388,4,4,13.051990428540352,0,1102.7999999821186,ai|manual,False,False,
33,12,2,1,4,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,18.850200000047685,3,4,9.548970302678203,0,1085.5,ai|manual,False,False,
33,13,2,1,5,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,14.318200000017882,2,4,8.380941738476215,0,1844.199999988079,ai|manual,False,False,
33,14,2,1,6,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,21.99820000001788,3,4,8.182487658074464,0,821.6999999880791,ai|manual,False,False,
33,15,2,1,7,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,19.76269999998808,3,4,9.10806721754156,0,893.5999999940395,ai|manual,False,False,
33,16,2,1,8,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,17.9495000000298,2,4,6.685422992272808,0,1145.800000011921,ai|manual,False,False,
34,1,1,0,1,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,119.88640000003576,3,4,1.501421345539997,0,6482.5,manual|ai,True,False,11.0
34,2,1,0,2,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,89.818,4,4,2.6720701863768954,0,660.6000000238419,manual|ai,True,False,11.0
34,3,1,0,3,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,73.30509999996424,2,4,1.6369938790078526,0,631.0999999642372,manual|ai,True,False,9.0
34,4,1,0,4,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,40.01360000002384,3,4,4.498470520020511,0,1064.0999999642372,manual|ai,True,False,
34,5,1,0,5,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,17.73130000001192,4,4,13.535386576271264,0,842.4000000357628,manual|ai,True,False,
34,6,1,0,6,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,18.0895,4,4,13.267365046021173,0,690.3000000119209,manual|ai,True,False,
34,7,1,0,7,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,23.33980000001192,4,4,10.28286446327207,0,604.6000000238419,manual|ai,True,False,
34,8,1,0,8,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,20.08150000005961,4,4,11.951298458744995,0,543.5,manual|ai,True,False,
34,9,2,1,1,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,54.45280000001192,4,4,4.407486850996596,0,1355.300000011921,manual|ai,True,False,
